url,runWarnings,notiz
https://www.ameos.eu/standorte/ameos-ost/aschersleben/ameos-klinikum-aschersleben/, , 
https://www.waldklinik-bernburg.de/, INVALID URL, 
https://www.salus-lsa.de/kliniken-einrichtungen-leistungen/fachklinikum-bernburg, , 
https://www.ameos.eu/standorte/ameos-ost/bernburg/ameos-klinikum-bernburg/, , 
https://www.ameos.eu/standorte/ameos-ost/halberstadt/ameos-klinikum-halberstadt/, INVALID URL, 
http://harzklinikum.com/, , 
https://www.diako-harz.de/, , 
https://www.neinstedt.de/esn/angebote/gesundheitsangebote/Evangelisches-Fachkrankenhaus-fuer-Psychiatrie-Hildegard-von-Bingen-in-Neinstedt.php, , 
https://www.lk-b.de/, , 
https://www.helios-gesundheit.de/kliniken/lutherstadt-eisleben/unser-haus/helios-kliniken/, , 
https://www.medizin.uni-halle.de/, , 
https://www.awo-sachsenanhalt.de/angebote/patienten-und-gesundheit/einrichtungen/awo-psychiatriezentrum-halle.html, , 
https://www.krankenhaus-halle-saale.de/, , 
https://www.diakoniekrankenhaus-halle.de/, , 
https://www.bg-kliniken.de/klinikum-bergmannstrost-halle/, , 
https://kh-halle-doelau.martha-maria.de/, The page may not be loading as expected because your test URL (https://kh-halle-doelau.martha-maria.de/) was redirected to https://kh-halle-doelau.martha-maria.de/de/. Try testing the second URL directly., 
https://www.klinikum-saalekreis.de/, , 
https://www.klinikum-burgenlandkreis.de/, , 
https://www.asklepios.com/weissenfels/, , 
https://www.gzbiwo.de/, , 
https://www.helios-gesundheit.de/kliniken/koethen/, , 
https://www.helios-gesundheit.de/kliniken/zerbst/, , 
https://www.pgdiakonie.de/evangelisches-krankenhaus-paul-gerhardt-stift/, , 
https://www.alexianer-sachsen-anhalt.de/einrichtungen/klinik-bosse-wittenberg, , 
https://www.herzzentrum-coswig.de/, , 
https://www.alexianer-sachsen-anhalt.de/einrichtungen/st-joseph-krankenhaus-dessau, , 
https://www.dkd-dessau.de/, , 
http://www.klinikum-dessau.de/, , 
https://www.ruppiner-kliniken.de/, The page may not be loading as expected because your test URL (https://www.ruppiner-kliniken.de/) was redirected to https://www.ruppiner-kliniken.de/ruppiner-kliniken.html. Try testing the second URL directly., 
https://www.krankenhaus-prignitz.de/start/, , 
https://www.oberhavel-kliniken.de/, The page may not be loading as expected because your test URL (https://www.oberhavel-kliniken.de/) was redirected to https://www.oberhavel-kliniken.de/herzlich-willkommen. Try testing the second URL directly., 
https://www.oberhavel-kliniken.de/standort-gransee, The page may not be loading as expected because your test URL (https://www.oberhavel-kliniken.de/standort-gransee) was redirected to https://www.oberhavel-kliniken.de/standort-gransee/klinikprofil. Try testing the second URL directly., 
https://kmg-kliniken.de/, , 
https://www.asklepios.com/birkenwerder/, , 
https://www.sana.de/sommerfeld, , 
https://www.asklepios.com/schwedt/, , 
https://www.glg-gesundheit.de/krankenhaeuser/glg-werner-forssmann-klinikum-eberswalde, , 
https://www.glg-gesundheit.de/krankenhaeuser/glg-krankenhaus-angermuende/kontakt, , 
https://bernau.immanuel.de/home/, , 
https://www.glg-gesundheit.de/krankenhaeuser/glg-kreiskrankenhaus-prenzlau, , 
https://www.sana.de/templin, , 
https://www.epi-tabor.de/, , 
https://www.glg-gesundheit.de/krankenhaeuser/glg-martin-gropius-krankenhaus-eberswalde, , 
https://www.michelskliniken.de/kliniken/brandenburgklinik-berlin-brandenburg/ihre-klinik/, , 
https://www.glg-gesundheit.de/krankenhaeuser/glg-fachklinik-wolletzsee, , 
https://www.klinikumevb.de/index.php, , 
https://www.klinikum-brandenburg.de/, , 
https://kmg-kliniken.de/kmg-klinikum-luckenwalde/, , 
https://www.havelland-kliniken.de/, , 
https://www.klinikevb-badbelzig.de/die-klinik/historie.html, , 
https://caritas-klinik-marien.de/kontakt.html, , 
https://www.diakonissenhaus.de/foot/filme/evangelische-kliniken-luise-henrietten-stift-lehnin, , 
https://www.diakonissenhaus.de/gesundheit/evangelisches-krankenhaus-ludwigsfelde-teltow, , 
https://www.altersmedizin-potsdam.de/, , 
https://www.alexianer-potsdam.de/einrichtungen/alexianer-st-josefs-krankenhaus, , 
https://www.johanniter.de/johanniter-kliniken/johanniter-krankenhaus-treuenbrietzen/, , 
https://oberlin-klinik.de/, , 
https://www.asklepios.com/brandenburg/, , 
https://www.parkinson-beelitz.de/, The page may not be loading as expected because your test URL (https://www.parkinson-beelitz.de/) was redirected to https://www.parkinson-beelitz.de/kbgp.html. Try testing the second URL directly., 
https://www.fruehreha-beelitz.de/, The page may not be loading as expected because your test URL (https://www.fruehreha-beelitz.de/) was redirected to https://www.fruehreha-beelitz.de/kbgf.html. Try testing the second URL directly., 
https://www.ctk.de/, The page may not be loading as expected because your test URL (https://www.ctk.de/) was redirected to https://www.ctk.de/startseite.html. Try testing the second URL directly., 
https://www.klinikum-ds.de/, , 
https://www.klinikum-niederlausitz.de/, , 
https://elbe-elster-klinikum.de/, , 
https://www.lausitzklinik.de/index.php, , 
https://www.naemi-wilke-stift.de/, , 
https://www.diakonissenhaus.de/gesundheit/evangelisches-krankenhaus-luckau, , 
https://krankenhaus-spremberg.de/, , 
https://www.asklepios.com/luebben/, , 
https://www.asklepios.com/teupitz/, , 
https://www.sana.de/herzzentrum-cottbus, , 
https://www.klinikumffo.de/, , 
https://www.helios-gesundheit.de/kliniken/bad-saarow/, , 
http://www.khehst.de/, The page may not be loading as expected because your test URL (http://www.khehst.de/) was redirected to http://www.khehst.de/willkommen. Try testing the second URL directly., 
https://ruedersdorf.immanuel.de/home/, , 
https://www.os-kh.de/, , 
https://www.kliniken.de/krankenhaus/evangelisches-krankenhaus-lutherstift-seelow-6068K.html, , 
https://www.krankenhaus-mol.de/, , 
https://www.sana.de/woltersdorf, , 
https://www.median-kliniken.de/de/median-klinik-gruenheide/, , 
https://klinikum-braunschweig.de/, , 
https://www.neuerkerode.de/krankenhaus-marienstift, , 
https://www.heh-bs.de/, , 
https://augenklinik-dr-hoffmann.de/standorte-sprechzeiten/braunschweig/, INVALID URL, 
https://www.venenzentrum-braunschweig.de/en/, , 
https://www.helios-gesundheit.de/kliniken/salzgitter/, , 
https://www.st-elisabeth-sz.de/, , 
https://www.klinikum.wolfsburg.de/, The page may not be loading as expected because your test URL (https://www.klinikum.wolfsburg.de/) was redirected to https://www.klinikum.wolfsburg.de/start. Try testing the second URL directly., 
https://www.helios-gesundheit.de/kliniken/gifhorn/, , 
https://www.helios-gesundheit.de/kliniken/wittingen/, , 
https://www.asklepios.com/bad-harzburg/, , 
https://www.asklepios.com/clausthalzellerfeld/, The page may not be loading as expected because your test URL (https://www.asklepios.com/clausthalzellerfeld/) was redirected to https://www.asklepios.com/clausthal-zellerfeld/. Try testing the second URL directly., 
https://www.asklepios.com/goslar/, , 
https://www.fontheim.de/, The page may not be loading as expected because your test URL (https://www.fontheim.de/) was redirected to https://www.fontheim.de/home. Try testing the second URL directly., 
https://www.asklepios.com/seesen/, , 
https://www.helios-gesundheit.de/kliniken/helmstedt/, , 
https://www.awo-psychiatriezentrum.de/, , 
https://www.helios-gesundheit.de/kliniken/bad-gandersheim/, , 
https://einbecker-buergerspital.de/, , 
https://www.helios-gesundheit.de/kliniken/northeim/, , 
https://www.klinikum-peine.de/, , 
https://www.klinikum-wolfenbuettel.de/, , 
https://www.diabeteszentrum.de/, , 
https://www.muschinsky.de/, , 
https://www.rehakliniken.de/rehakliniken/kirchberg-klinik, , 
https://www.krankenhaus-duderstadt.de/, , 
https://www.umg.eu/, , 
http://www.ekweende.de/standort-neu-mariahilf/, , 
https://www.ekweende.de/, The page may not be loading as expected because your test URL (https://www.ekweende.de/) was redirected to https://www.ekweende.de/home/. Try testing the second URL directly., 
https://www.asklepios.com/goettingen/unternehmen/klinik-und-kontakt/kurzprofil/, , 
https://www.neubethlehem.de/, The page may not be loading as expected because your test URL (https://www.neubethlehem.de/) was redirected to https://www.neubethlehem.de/start. Try testing the second URL directly., 
https://www.khmue.de/, , 
https://www.helios-gesundheit.de/kliniken/herzberg-osterode/, , 
https://www.asklepios.com/tiefenbrunn/, , 
https://nordstadt.krh.de/, , 
https://siloah.krh.de/, , 
https://www.diakovere.de/unternehmen-und-mehr/krankenhaeuser/friederikenstift/, , 
https://www.diakovere.de/unternehmen-und-mehr/krankenhaeuser/henriettenstift/, , 
https://www.auf-der-bult.de/, The page may not be loading as expected because your test URL (https://www.auf-der-bult.de/) was redirected to https://www.auf-der-bult.de/startseite. Try testing the second URL directly., 
https://www.diakovere.de/unternehmen-und-mehr/krankenhaeuser/annastift/, , 
https://www.mhh.de/en/, , 
https://www.clementinenhaus.de/, , 
https://www.vinzenzkrankenhaus.de/, , 
https://www.sophienklinik.de/, , 
https://grossburgwedel.krh.de/, , 
https://gehrden.krh.de/, , 
https://laatzen.krh.de/, , 
https://www.paracelsus-kliniken.de/akut/langenhagen/, , 
https://psychiatrie-langenhagen.krh.de/, , 
https://geriatrie-langenhagen.krh.de/, , 
https://lehrte.krh.de/, , 
https://neustadt.krh.de/, , 
https://www.wahrendorff.de/unsere-einrichtungen/startseite/, , 
https://psychiatrie-wunstorf.krh.de/, , 
https://kliniken-lkd.de/, , 
https://kliniken-lkd.de/, , 
https://kliniken-lkd.de/, , 
https://dsk-bm.de/, , 
https://www.deister-weser-kliniken.de/, , 
https://www.bathildis.de/, The page may not be loading as expected because your test URL (https://www.bathildis.de/) was redirected to https://www.bathildis.de/start. Try testing the second URL directly., 
https://www.median-kliniken.de/de/median-zentrum-fuer-verhaltensmedizin-bad-pyrmont-klinik-fuer-psychosomatik/, , 
https://www.krankenhaus-lindenbrunn.de/, , 
https://www.sana.de/hameln, , 
https://www.ameos.eu/standorte/ameos-west/hameln/ameos-klinikum-hameln/, , 
https://www.bdh-reha.de/bdh-klinik-hessisch-oldendorf/, , 
https://www.ameos.eu/standorte/ameos-west/alfeld/ameos-klinikum-alfeld/, , 
https://www.johanniter.de/johanniter-kliniken/johanniter-krankenhaus-gronau/, INVALID URL, 
https://www.helios-gesundheit.de/kliniken/hildesheim/, , 
https://www.bernward-khs.de/, , 
https://www.ameos.eu/standorte/ameos-west/hildesheim/ameos-klinikum-hildesheim/, , 
https://www.evk-holzminden.de/, The page may not be loading as expected because your test URL (https://www.evk-holzminden.de/) was redirected to https://www.evk-holzminden.de/start-1. Try testing the second URL directly., 
https://www.familienwerk.info/arbeiten-im-therapeutikum-holzminden, , 
https://www.helios-gesundheit.de/kliniken/mittelweser/, , 
https://www.helios-gesundheit.de/kliniken/mittelweser/, , 
https://www.ev-klinikum-schaumburg.de/start, , 
https://burghof-klinik.de/, , 
https://www.augenklinik.org/, , 
https://www.akh-celle.de/, , 
https://www.klinikum-celle.de/unsere-einrichtungen/startseite-psychiatrisch-psychosomatische-klinik-celle/?no_cache=1, , 
https://www.helios-gesundheit.de/kliniken/cuxhaven/, , 
https://www.helios-gesundheit.de/kliniken/cuxhaven-sahlenburg/, , 
https://www.ameos.eu/standorte/ameos-west/geestland/ameos-klinikum-seepark-geestland/, , 
https://www.krankenhaus-land-hadeln.de/, , 
https://www.krankenhaus-buchholz.de/, , 
https://www.waldklinik-jesteburg.de/, , 
https://www.ginsterhof.de/, , 
https://www.krankenhaus-winsen.de/, , 
https://www.elbe-jeetzel-klinik.de/, , 
https://www.klinikum-lueneburg.de/, , 
https://www.pk.lueneburg.de/, , 
https://www.orthoklinik-lueneburg.de/, , 
https://www.sanego.de/Klinik/Niedersachsen/4056-Lueneburg/167459-Privatklinik-Dr-Havemann-Dres-Wolfgang-Schaefer-und-Angela-Schaefer/, , 
https://www.klinik-lilienthal.de/, , 
https://www.kreiskrankenhaus-osterholz.de/, , 
https://www.ostemed.de/, , 
https://www.diako-online.de/, The page may not be loading as expected because your test URL (https://www.diako-online.de/) was redirected to https://www.diako-online.de/start. Try testing the second URL directly., 
https://www.klinik-fallingbostel.de/, , 
https://www.heidekreis-klinikum.de/, , 
https://www.klinikum-soltau.de/, , 
https://www.heidekreis-klinikum.de/, , 
https://www.elbekliniken.de/de/elbe-kliniken-startseite, , 
https://www.elbekliniken.de/de/elbe-kliniken-startseite, , 
https://www.hancken.de/, , 
https://www.arthrose-klinik-witwity.de/, The page may not be loading as expected because your test URL (https://www.arthrose-klinik-witwity.de/) was redirected to https://www.arthrose-klinik-witwity.de/en/home. Try testing the second URL directly., 
https://www.hgz-bb.de/, , 
https://www.diana-klinik.de/, , 
http://www.caduceus-klinik.de/content/kontakt, , 
https://www.seepark-klinik.de/, , 
https://www.helios-gesundheit.de/kliniken/uelzen/, , 
https://www.landkreis-uelzen.de/home/soziales-familie-und-gesundheit/gesundheit/krankenhaeuser/Psychiatrische-Klinik-Uelzen.aspx, , 
https://www.aller-weser-klinik.de/, , 
https://www.aller-weser-klinik.de/, , 
https://www.jh-del.de/, , 
https://www.anevita.de/, , 
https://www.pius-hospital.de/, , 
https://www.klinikum-oldenburg.de/, , 
https://www.evangelischeskrankenhaus.de/, , 
https://www.klinikum-os.de/, , 
https://www.niels-stensen-kliniken.de/marienhospital-osnabrueck.html, , 
https://www.kinderhospital.de/, , 
https://www.paracelsus-kliniken.de/akut/langenhagen/, , 
https://www.ameos.eu/standorte/ameos-west/osnabrueck/ameos-klinikum-osnabrueck/, , 
https://www.christliches-kinderhospital.de/, , 
https://www.klinikum-whv.de/, , 
https://www.karl-jaspers-klinik.de/, , 
https://www.ammerland-klinik.de/, , 
https://westerstede.bwkrankenhaus.de/startseite.html, , 
https://www.karl-jaspers-klinik.de/Behandlung/Kliniken/Klinik_fuer_Psychosomatische_Medizin_und_Psychotherapie/, , 
https://www.anevita.de/kliniken/klinik-aurich/, There may be stored data affecting loading performance in this location: IndexedDB. Audit this page in an incognito window to prevent those resources from affecting your scores., 
https://www.anevita.de/kliniken/klinik-norden/, There may be stored data affecting loading performance in this location: IndexedDB. Audit this page in an incognito window to prevent those resources from affecting your scores., 
http://www.hautklinik-norderney.de/, , 
https://www.josefshospital-cloppenburg.de/, , 
https://www.marienstift-friesoythe.de/, , 
https://www.anna-klinik.de/, , 
https://www.niels-stensen-kliniken.de/st-vinzenz-hospital.html, , 
https://www.bonifatius-hospital-lingen.de/, , 
https://www.mediclin-hedon-klinik.de/, , 
https://www.ludmillenstift.de/, , 
https://www.marien-hospital-papenburg.de/, , 
https://www.xn--hmmling-hospital-sgel-yec4j.de/, , 
https://www.niels-stensen-kliniken.de/elisabeth-krankenhaus.html, , 
https://www.sanderbusch.de/, , 
https://www.krankenhaus-varel.de/, , 
http://www.orthopaedie-badbentheim.de/, The page may not be loading as expected because your test URL (http://www.orthopaedie-badbentheim.de/) was redirected to https://www.orthopaedie-badbentheim.de/. Try testing the second URL directly., 
https://www.fk-bentheim.de/, , 
https://www.euregio-klinik.de/, , 
https://www.euregio-klinik.de/, , 
https://inselkrankenhaus-borkum.de/kliniken/fuer-ihre-gesundheit, , 
https://klinikum-leer.de/, , 
https://www.xn--borromus-hospital-leer-54b.de/, , 
https://krankenhaus-rheiderland.de/patienteninfos/willkommen, , 
https://www.stenum-ortho.de/, , 
https://www.wichernstift.de/, The page may not be loading as expected because your test URL (https://www.wichernstift.de/) was redirected to https://wichernstift.de/. Try testing the second URL directly., 
https://krankenhausjohanneum.de/, , 
https://www.niels-stensen-kliniken.de/marienhospital-ankum-bersenbrueck.html, , 
https://www.augenklinik-bad-rothenfelde.de/, , 
https://www.schuechtermann-klinik.de/en/, , 
https://www.hautklinik.de/, , 
https://www.niels-stensen-kliniken.de/niels-stensen-kliniken-bramsche.html, , 
https://www.klinik-akp-gmh.de/, , 
https://www.niels-stensen-kliniken.de/franziskus-hospital-harderberg.html, , 
https://www.niels-stensen-kliniken.de/christliches-klinikum-melle.html, , 
https://www.niels-stensen-kliniken.de/krankenhaus-st-raphael.html, , 
https://www.ckq-gmbh.de/, , 
https://www.krankenhaus-damme.de/, , 
https://www.franziskushospital-lohne.de/, , 
https://www.clemensaugust.de/, , 
https://www.marienhospital-vechta.de/, , 
https://www.krankenhaus-brake.de/, , 
https://www.helios-gesundheit.de/kliniken/wesermarsch/, , 
https://kh-wtm.de/, , 
https://www.klinikum-ingolstadt.de/, , 
https://www.klinik-dr-maul.de/klinik-dr-maul-ingolstadt/chronik, , 
https://www.muenchen-klinik.de/krankenhaus/schwabing/, , 
https://www.muenchen-klinik.de/krankenhaus/harlaching/, , 
https://www.muenchen-klinik.de/krankenhaus/neuperlach/, , 
https://www.muenchen-klinik.de/krankenhaus/thalkirchner-strasse/, , 
https://www.muenchen-klinik.de/krankenhaus/bogenhausen/, , 
https://www.helios-gesundheit.de/kliniken/muenchen-west/, , 
https://www.helios-gesundheit.de/kliniken/muenchen-perlach/, , 
https://www.schoen-klinik.de/muenchen-harlaching, , 
https://www.dhm.mhn.de/, The page may not be loading as expected because your test URL (https://www.dhm.mhn.de/) was redirected to https://www.dhm.mhn.de/de/home.cfm. Try testing the second URL directly., 
https://kbo-kinderzentrum-muenchen.de/, , 
https://kbo-heckscher-klinikum.de/, , 
https://www.dritter-orden.de/, , 
https://www.barmherzige-muenchen.de/, , 
https://www.rotkreuzklinikum-muenchen.de/, , 
https://www.augustinum-kliniken.de/startseite/, , 
https://kh-muenchen.martha-maria.de/, The page may not be loading as expected because your test URL (https://kh-muenchen.martha-maria.de/) was redirected to https://kh-muenchen.martha-maria.de/de/. Try testing the second URL directly., 
https://www.krankenhaus-neuwittelsbach.de/, The page may not be loading as expected because your test URL (https://www.krankenhaus-neuwittelsbach.de/) was redirected to https://www.krankenhaus-neuwittelsbach.de/nw/startseite.html. Try testing the second URL directly., 
https://diakoniewerk-muenchen.de/, , 
https://www.josephinum.de/, , 
https://www.krankenhaus-naturheilweisen.de/, , 
https://www.rotkreuzklinikum-muenchen.de/, , 
https://www.schoen-klinik.de/muenchen-schwabing, , 
https://www.maria-theresia-klinik.de/, The page may not be loading as expected because your test URL (https://www.maria-theresia-klinik.de/) was redirected to https://www.maria-theresia-klinik.de/startseite.html. Try testing the second URL directly., 
https://augenklinik-muenchen.de/, , 
https://www.artemed-muenchen-sued.de/, , 
https://www.ikms.de/, , 
https://www.paracelsus-kliniken.de/akut/muenchen/, , 
https://www.sana.de/muenchen, , 
https://www.isarklinikum.de/en/, , 
https://www.artemedmuenchen.de/, , 
https://www.lubos-kliniken.de/, , 
https://www.lubos-kliniken.de/, , 
https://geisenhoferklinik.de/, , 
https://www.clinic-dr-decker.de/, , 
https://www.arabellaklinik.de/, , 
https://gaertnerklinik.de/, , 
https://kbo-iak.de/kliniken-und-bereiche/psychiatrie-und-psychotherapie, , 
https://kbo-iak.de/standorte/atriumhaus, , 
https://www.klinik-menterschwaige.de/, , 
https://www.psych.mpg.de/en, , 
https://www.romed-kliniken.de/, , 
https://kbo-heckscher-klinikum.de/standorte/rosenheim, , 
https://www.schoen-klinik.de/roseneck/adresse, , 
https://www.diekreiskliniken.de/, , 
https://www.diekreiskliniken.de/, , 
https://www.kliniken-suedostbayern.de/de/leistungsspektrum/kreisklinik-bad-reichenhall.htm, , 
https://www.kliniken-suedostbayern.de/de/leistungsspektrum/kreisklinik-berchtesgaden.htm, , 
https://www.kliniken-suedostbayern.de/de/leistungsspektrum/kreisklinik-freilassing.htm, , 
https://kbo-isk.de/klinik-freilassing, , 
https://www.deutsches-krankenhaus-verzeichnis.de/app/portrait/e95fdd85c3dad0e1/start, , 
https://www.schoen-klinik.de/berchtesgadener-land, , 
https://www.cjd-berchtesgaden.de/, , 
https://www.kreisklinik-wolfratshausen.de/, , 
https://www.asklepios.com/bad-toelz/, , 
http://www.klinik-schlemmer.de/, The page may not be loading as expected because your test URL (http://www.klinik-schlemmer.de/) was redirected to https://www.klinik-schlemmer.de/. Try testing the second URL directly., 
https://www.fachklinik-bad-heilbrunn.de/, , 
https://www.helios-gesundheit.de/kliniken/dachau/, , 
https://www.helios-gesundheit.de/kliniken/indersdorf/, , 
https://www.klinik-ebe.de/, , 
https://www.kna-online.de/, , 
https://www.kna-online.de/, , 
https://www.vamed-gesundheit.de/reha/kipfenberg/, , 
https://www.klinikum-erding.de/de/, , 
https://www.klinikum-erding.de/de/, , 
https://kbo-iak.de/, , 
https://www.klinik-wartenberg.de/, , 
https://www.klinikum-freising.de/, , 
https://www.klinikum-ffb.de/fachbereiche/, , 
https://kbo-iak.de/standorte/kbo-fuerstenfeldbruck, , 
http://www.klinikum-gap.de/home/, , 
https://www.rheuma-kinderklinik.de/rheuma-zentrum, , 
http://www.klinikum-gap.de/fachabteilungen/klinische-partner/bgu-murnau/, , 
https://www.klinik-oberammergau.de/, , 
https://kbo-gap.de/, , 
https://www.klinikhochried.de/, The page may not be loading as expected because your test URL (https://www.klinikhochried.de/) was redirected to https://www.klinikhochried.de/de/. Try testing the second URL directly., 
https://www.klinikum-landsberg.de/, , 
https://klinik-windach.de/, , 
https://kbo-lmk.de/, , 
https://www.psychosomatik-diessen.de/, , 
https://www.khagatharied.de/, , 
http://kbo-agatharied.de/, The page may not be loading as expected because your test URL (http://kbo-agatharied.de/) was redirected to https://kbo-lmk.de/standorte/kbo-lech-mangfall-klinik-agatharied. Try testing the second URL directly., 
https://www.kliniken-muehldorf.de/, , 
https://www.kliniken-muehldorf.de/klinik_haag/, , 
https://wolfartklinik.de/, , 
https://kbo-iak.de/, , 
https://www.ukmp.de/, , 
https://kbo-heckscher-klinikum.de/standorte/haar, , 
https://www.sankt-elisabeth-klinik.de/, , 
https://www.kkh-sob.de/, , 
https://www.danuviusklinik.de/danuvius_kliniken/danuvius_klinik_neuburg/akutklinik/, The page may not be loading as expected because your test URL (https://www.danuviusklinik.de/danuvius_kliniken/danuvius_klinik_neuburg/akutklinik/) was redirected to https://www.danuviusklinik.de/kliniken/neuburg/akutklinik/. Try testing the second URL directly., 
https://www.ilmtalkliniken.de/, , 
https://www.danuviusklinik.de/danuvius_kliniken/danuvius_klinik_pfaffenhofen/, The page may not be loading as expected because your test URL (https://www.danuviusklinik.de/danuvius_kliniken/danuvius_klinik_pfaffenhofen/) was redirected to https://www.danuviusklinik.de/kliniken/pfaffenhofen/. Try testing the second URL directly., 
https://www.romed-kliniken.de/de/wasserburg/die-klinik-im-ueberblick.htm, , 
https://www.romed-kliniken.de/de/bad-aibling/die-klinik-im-ueberblick.htm, , 
https://www.schoen-klinik.de/vogtareuth, , 
https://www.bz-aschau.de/nc/orthopaedische-kinderklinik/willkommen/aktuelles/news.html, Lighthouse was unable to reliably load the page you requested. Make sure you are testing the correct URL and that the server is properly responding to all requests. (Details: net::ERR_CERT_COMMON_NAME_INVALID), 
https://www.klinik-bad-trissl.de/, , 
https://kbo-isk.de/, , 
https://www.simssee-klinik.de/, , 
https://www.romed-kliniken.de/de/prien/die-klinik-im-ueberblick.htm, , 
https://www.schoen-klinik.de/roseneck, , 
https://www.schoen-klinik.de/bad-aibling-harthausen, , 
https://kbo-heckscher-klinikum.de/standorte/wasserburg, , 
https://www.klinik-st-georg.de/en/, , 
https://www.medicalpark.de/de/Kliniken_und_Zentren/Chiemseeblick__Bernau-Felden.html, , 
https://www.st-irmingard.de/, , 
https://www.klinikum-starnberg.de/, , 
https://www.krankenhaus-tutzing.de/, , 
https://www.klinik-schindlbeck.de/, , 
https://www.klinikum-seefeld.de/, , 
https://www.ms-klinik.de/, , 
https://klinikum-fuenfseenland.de/, , 
https://kbo-heckscher-klinikum.de/index.php?id=168&fs=1, , 
https://www.asklepios.com/gauting/, , 
https://www.klinik-feldafing.de/, , 
https://www.kliniken-suedostbayern.de/de/leistungsspektrum/klinikum-traunstein.htm, , 
https://www.kliniken-suedostbayern.de/de/leistungsspektrum/kreisklinik-trostberg.htm, , 
https://www.kliniken-suedostbayern.de/de/leistungsspektrum/kreisklinik-ruhpolding.htm, , 
http://salzachklinik-fridolfing.de/, The page may not be loading as expected because your test URL (http://salzachklinik-fridolfing.de/) was redirected to https://www.salzachklinik-fridolfing.de/klinik-aktuellmeldungen/home. Try testing the second URL directly., 
https://www.kliniken.de/krankenhaus/klinik-schongau-2176K.html, , 
https://www.krankenhaus.de/krankenhaus-weilheim/, , 
https://www.klinikum-penzberg.de/, , 
https://www.klinikum-landshut.de/, The page may not be loading as expected because your test URL (https://www.klinikum-landshut.de/) was redirected to https://www.klinikum-landshut.de/home.html. Try testing the second URL directly., 
https://www.kinderkrankenhaus-landshut.de/, , 
https://www.lakumed.de/fachgebiete/krankenhaus-landshut-achdorf/, , 
https://www.bkh-landshut.de/, , 
https://www.klinikum-passau.de/, The page may not be loading as expected because your test URL (https://www.klinikum-passau.de/) was redirected to https://www.klinikum-passau.de/index.php?id=665. Try testing the second URL directly., 
https://www.kinderklinik-passau.de/, , 
https://www.klinikum-passau.de/kliniken-institute/fachabteilungen/hellge-klinik, The page provided is not HTML (served as MIME type )., 
http://www.bkh-passau.de/erwachsenenpsychiatrie.html, , 
https://www.klinikum-straubing.de/, , 
https://www.fachklinik-osterhofen.de/en/, , 
https://www.mainkofen.de/, , 
https://www.donau-isar-klinikum.de/, , 
https://www.frg-kliniken.de/, , 
https://www.frg-kliniken.de/, , 
https://www.goldberg-klinik.de/, , 
https://www.ilmtalkliniken.de/, , 
https://www.asklepios.com/bad-abbach/, , 
https://www.passauerwolf.de/medizin/herausragend/neurologisches-zentrum-fuer-bewegungsstoerungen/, , 
https://www.lakumed.de/fachgebiete/krankenhaus-vilsbiburg/, , 
https://www.lakumed.de/fachgebiete/schlossklinik-rottenburg/, , 
https://ge-passau.de/klinik-krankenhaus/krankenhaus-rotthalmuenster/, , 
https://ge-passau.de/klinik-krankenhaus/krankenhaus-vilshofen/, , 
https://ge-passau.de/klinik-krankenhaus/krankenhaus-wegscheid-mit-mvz/, , 
https://www.johannesbad-medizin.com/bad-fuessing/, , 
https://www.fachklinik-sankt-lukas.de/, , 
https://www.passauerwolf.de/standorte/bad-griesbach/, , 
https://www.arberlandkliniken.de/, , 
https://www.arberlandkliniken.de/, , 
https://www.rottalinnkliniken.de/leistungen_angebote/psychosomatische_fachklinik/psychosomatische-fachklinik.php, , 
https://www.rottalinnkliniken.de/rottal_inn_kliniken/rottal-inn-kliniken.php, , 
https://www.rottalinnkliniken.de/, , 
https://www.kreiskliniken-bogen-mallersdorf.de/klinik-bogen.html, , 
https://www.klinik-schwarzach.de/, , 
https://www.kreiskliniken-bogen-mallersdorf.de/klinik-mallersdorf.html, , 
https://www.donau-isar-klinikum.de/unser-klinikum/standort-dingolfing/?ss=ding, , 
https://www.donau-isar-klinikum.de/unser-klinikum/standort-landau/, , 
https://www.klinikum-amberg.de/, , 
https://www.klinikum-amberg.de/de/medizin/medizinische-zentren/endoprothetikzentrum/endoprothetikzentrum-team.php, , 
https://www.caritasstjosef.de/, , 
http://www.paul-gerhardt-haus.de/, , 
https://www.medbo.de/standorte/regensburg/, , 
https://www.kliniken-nordoberpfalz.de/klinikum-weiden/, , 
https://www.kh-as.de/, , 
https://www.kh-as.de/de/leistungsspektrum/st-johannes-klinik-auerbach.htm, , 
https://www.sana.de/cham/medizin-pflege, , 
https://www.sana.de/cham, , 
https://www.kliniken.de/krankenhaus/sana-krankenhaus-bad-koetzting-1513K.html, , 
https://heiligenfeld.de/kliniken/weitere-standorte/heiligenfeld-klinik-waldmuenchen/, , 
https://www.medbo.de/kliniken-heime/psychiatrie/cham/, , 
https://www.klinikum-neumarkt.de/240-Startseite.html, , 
https://parsberg.klinikum-neumarkt.de/, The page may not be loading as expected because your test URL (https://parsberg.klinikum-neumarkt.de/) was redirected to https://parsberg.klinikum-neumarkt.de/705-Startseite.html. Try testing the second URL directly., 
https://www.kliniken-nordoberpfalz.de/vohenstrauss/, , 
https://www.medbo.de/standorte/woellershof/, , 
https://www.kreisklinik-woerth.de/, , 
https://www.klinikum-donaustauf.de/, , 
https://www.barmherzige-schwandorf.de/, , 
